35,0,10,0.358133293
45,0,10,0.51535648
55,0,10,0.409842713
65,0,10,0.715476388
35,0,50,0.321292114
45,0,50,0.390513372
55,0,50,0.355866603
65,0,50,0.192841311
35,0,100,0.316242217
45,0,100,0.099859125
55,0,100,0.404947095
35,0,200,0.155930461
45,0,200,0.542987636
55,0,200,0.338853919
35,0,10,0.355201626
45,0,10,0.302155072
55,0,10,0.747954557
65,0,10,0.993101071
35,0,50,0.148034941
45,0,50,0.392660067
55,0,50,0.783023517
65,0,50,0.908103726
35,0,100,0.098702162
45,0,100,0.131226875
55,0,100,0.597849307
65,0,100,-0.166537698
35,0,200,0.420321342
45,0,200,0.723473824
55,0,200,0.04611738
35,25,10,0.504118363
45,25,10,0.061137939
55,25,10,0.45310295
65,25,10,0.947315202
35,25,50,0.616527065
45,25,50,0.077796401
55,25,50,0.042941488
65,25,50,0.672982699
35,25,100,0.493358329
45,25,100,0.656356968
55,25,100,0.216841453
65,25,100,0.55563012
35,25,200,0.53522112
45,25,200,0.641631767
55,25,200,0.480291283
65,25,200,0.258441139
35,25,10,0.838344147
45,25,10,0.533995832
55,25,10,0.376251607
65,25,10,0.985706082
35,25,50,0.737696086
45,25,50,0.198117453
55,25,50,0.545114314
65,25,50,0.15283117
35,25,100,0.390128186
45,25,100,0.496865049
55,25,100,0.136761753
65,25,100,-0.117226587
35,25,200,0.386105069
45,25,200,0.387891795
55,25,200,0.202862863
65,25,200,0.199356052
35,0,10,0.739804247
45,0,10,0.593550695
55,0,10,0.114596231
65,0,10,0.696838654
35,0,50,0.398721023
45,0,50,0.818727601
55,0,50,0.128069797
35,0,100,0.172653104
45,0,100,0.821444034
55,0,100,0.001760323
35,0,200,0.542115841
45,0,200,0.143216634
55,0,200,0.101165107
35,0,10,0.557149915
45,0,10,0.609168061
55,0,10,0.745075432
65,0,10,0.558222078
35,0,50,0.52483898
45,0,50,0.318987663
55,0,50,0.677196735
35,0,100,0.107200395
45,0,100,0.11093881
55,0,100,0.046593542
35,0,200,0.352509757
45,0,200,0.505577971
55,0,200,0.04851029
35,25,10,0.060484117
45,25,10,0.510974918
55,25,10,0.977618793
65,25,10,0.389206208
35,25,50,0.393019488
45,25,50,0.21625426
55,25,50,0.278999484
65,25,50,0.989980165
35,25,100,0.598441959
45,25,100,0.662438914
55,25,100,0.072002381
65,25,100,0.666257436
35,25,200,0.670755157
45,25,200,0.648966301
55,25,200,0.409821187
65,25,200,0.994155297
35,25,10,0.804636057
45,25,10,0.650959435
55,25,10,0.452295379
65,25,10,0.992860839
35,25,50,0.572106192
45,25,50,0.336149405
55,25,50,0.51821207
65,25,50,0.912840548
35,25,100,0.547045141
45,25,100,0.176887967
55,25,100,0.403026061
65,25,100,-0.065635487
35,25,200,0.516439454
45,25,200,0.105832842
55,25,200,0.534623267
65,25,200,0.808213192
35,25,10,0.942575667
45,25,10,0.336846488
55,25,10,0.556137972
65,25,10,0.500376936
35,25,50,0.73368047
45,25,50,0.523078956
55,25,50,0.475467091
65,25,50,0.621065966
35,25,100,0.847561495
45,25,100,0.466772928
55,25,100,0.582022314
65,25,100,0.539005709
35,25,200,0.541341173
45,25,200,0.448488357
55,25,200,0.1866479
65,25,200,0.878440709
35,25,10,0.191087608
45,25,10,0.876309344
55,25,10,0.194045212
65,25,10,0.891002007
35,25,50,0.430060168
45,25,50,0.23058669
55,25,50,0.862150235
65,25,50,0.968695895
35,25,100,0.649047084
45,25,100,0.870599113
55,25,100,0.282053032
65,25,100,0.993490732
35,25,200,0.57499489
45,25,200,0.377090646
55,25,200,0.314024576
65,25,200,0.822061088
35,50,10,0.987636877
45,50,10,0.6755146
55,50,10,0.733085888
65,50,10,0.66354674
35,50,50,0.626938383
45,50,50,0.083713763
55,50,50,0.531186682
65,50,50,0.686454495
35,50,100,0.16299246
45,50,100,0.662332486
55,50,100,0.51074749
65,50,100,0.629322136
35,50,200,0.205813258
45,50,200,0.4313205
55,50,200,0.44510637
65,50,200,0.426418972
35,50,10,0.948915776
45,50,10,0.636787617
55,50,10,0.183681246
65,50,10,0.802085112
35,50,50,0.711273593
45,50,50,0.408491372
55,50,50,0.279236154
65,50,50,0.057391864
35,50,100,0.626604781
45,50,100,0.231268518
55,50,100,0.225734774
65,50,100,0.028477001
35,50,200,0.816772874
45,50,200,0.212466434
55,50,200,0.211593183
65,50,200,0.449292687
35,25,10,0.345329395
45,25,10,0.493316148
55,25,10,0.441455502
65,25,10,0.34442136
35,25,50,0.461546926
45,25,50,0.746980164
55,25,50,0.274727298
65,25,50,0.486601231
35,25,100,0.138377003
45,25,100,0.679579342
55,25,100,0.457811178
65,25,100,0.590546894
35,25,200,0.49963698
45,25,200,0.358173931
55,25,200,0.499886352
65,25,200,0.616567444
35,25,10,0.869268339
45,25,10,0.20835602
55,25,10,0.633944641
65,25,10,0.834629711
35,25,50,0.384604159
45,25,50,0.51303077
55,25,50,0.475668765
65,25,50,0.709520947
35,25,100,0.696717196
45,25,100,0.48949658
55,25,100,0.183391301
65,25,100,0.962101975
35,25,200,0.101131591
45,25,200,0.288523075
55,25,200,0.361164613
