ExonGC,MotifGC,Spacing,Correlation
55.0,25.0,200,0.590358890924
35.0,25.0,10,0.843674632492
45.0,25.0,10,0.851766398552
55.0,25.0,10,0.775522497301
65.0,25.0,10,0.890694698098
35.0,25.0,50,0.60548618882
45.0,25.0,50,0.538032060244
55.0,25.0,50,0.582667827392
65.0,25.0,50,0.684492231322
35.0,25.0,100,0.638555066707
45.0,25.0,100,0.575701258281
55.0,25.0,100,0.540932816559
65.0,25.0,100,0.807600856318
35.0,25.0,200,0.510764537032
45.0,25.0,200,0.579779681056
55.0,25.0,200,0.524959563855
65.0,25.0,200,0.700902038637
35.0,50.0,10,0.827676400375
45.0,50.0,10,0.813890657915
55.0,50.0,10,0.805155745921
65.0,50.0,10,0.760532836277
35.0,50.0,50,0.680509624237
45.0,50.0,50,0.626621706731
55.0,50.0,50,0.56773171207
65.0,50.0,50,0.547783753065
35.0,50.0,100,0.598124918588
45.0,50.0,100,0.611234654817
55.0,50.0,100,0.560513841447
65.0,50.0,100,0.567591870602
35.0,50.0,200,0.466541639508
45.0,50.0,200,0.602816232927
55.0,50.0,200,0.543556257076
65.0,50.0,200,0.523156597583
35.0,50.0,10,0.834144942052
45.0,50.0,10,0.855925882075
55.0,50.0,10,0.746210037411
65.0,50.0,10,0.765589709994
35.0,50.0,50,0.54075686774
45.0,50.0,50,0.581028569087
55.0,50.0,50,0.542636860912
65.0,50.0,50,0.557965414621
35.0,50.0,100,0.771653167024
45.0,50.0,100,0.633107159556
55.0,50.0,100,0.605487515974
65.0,50.0,100,0.392752856689
35.0,50.0,200,0.592015788898
45.0,50.0,200,0.590972670315
55.0,50.0,200,0.555309992785
65.0,50.0,200,0.640340835817
35.0,50.0,10,0.810074831993
45.0,50.0,10,0.746271451397
55.0,50.0,10,0.707974082333
65.0,50.0,10,0.675857086157
35.0,50.0,50,0.565657137003
45.0,50.0,50,0.531074888855
55.0,50.0,50,0.538358770128
65.0,50.0,50,0.513230401474
35.0,50.0,100,0.480118528577
45.0,50.0,100,0.57773451014
55.0,50.0,100,0.537025061817
65.0,50.0,100,0.465429250422
35.0,50.0,200,0.707758531883
45.0,50.0,200,0.589657473237
55.0,50.0,200,0.559617097223
65.0,50.0,200,0.312675391952
35.0,50.0,10,0.732835703402
45.0,50.0,10,0.83180461729
55.0,50.0,10,0.766109749201
65.0,50.0,10,0.899013944758
35.0,50.0,50,0.524020832367
45.0,50.0,50,0.501076737245
55.0,50.0,50,0.626322591915
65.0,50.0,50,0.293077515391
35.0,50.0,100,0.556323547765
45.0,50.0,100,0.524485609002
55.0,50.0,100,0.572061151622
65.0,50.0,100,0.595133682275
35.0,50.0,200,0.688963935429
45.0,50.0,200,0.565273618541
55.0,50.0,200,0.587146374128
65.0,50.0,200,0.7013675142
35.0,75.0,10,0.451102166868
45.0,75.0,10,0.799686102179
55.0,75.0,10,0.743871732361
65.0,75.0,10,0.734133535954
35.0,75.0,50,0.58281139631
45.0,75.0,50,0.472145849182
55.0,75.0,50,0.617009132011
65.0,75.0,50,0.620124704601
35.0,75.0,100,0.781254472369
45.0,75.0,100,0.49618549645
55.0,75.0,100,0.538595601909
65.0,75.0,100,0.57231009209
35.0,75.0,200,0.882047721499
45.0,75.0,200,0.633429452226
55.0,75.0,200,0.520204265681
65.0,75.0,200,0.583504812385
35.0,75.0,10,0.501503871159
45.0,75.0,10,0.757362445989
55.0,75.0,10,0.796750762175
65.0,75.0,10,0.769640208216
35.0,75.0,50,0.499036385799
45.0,75.0,50,0.601753772949
55.0,75.0,50,0.531547057739
65.0,75.0,50,0.740895300112
35.0,75.0,100,0.57128447344
45.0,75.0,100,0.543487013301
55.0,75.0,100,0.526253893492
65.0,75.0,100,0.433458727372
35.0,75.0,200,0.441704111627
45.0,75.0,200,0.669113575801
55.0,75.0,200,0.567327884481
65.0,75.0,200,0.250758541191
35.0,50.0,10,0.6840609211
45.0,50.0,10,0.742965299702
55.0,50.0,10,0.713172132817
65.0,50.0,10,0.589687490931
35.0,50.0,50,0.720249734783
45.0,50.0,50,0.538482263683
55.0,50.0,50,0.519525705375
65.0,50.0,50,0.338250510637
35.0,50.0,100,0.569708260321
45.0,50.0,100,0.569746065296
55.0,50.0,100,0.509150459646
65.0,50.0,100,0.45965285502
35.0,50.0,200,0.340832197974
45.0,50.0,200,0.602302387659
55.0,50.0,200,0.506882794638
65.0,50.0,200,0.376243185359
35.0,50.0,10,0.896434907969
45.0,50.0,10,0.751797356467
55.0,50.0,10,0.806717516333
65.0,50.0,10,0.681384048925
35.0,50.0,50,0.358344687316
45.0,50.0,50,0.577441893256
55.0,50.0,50,0.572517056331
65.0,50.0,50,0.660828316891
35.0,50.0,100,0.187407516114
45.0,50.0,100,0.463529376465
55.0,50.0,100,0.540662097357
65.0,50.0,100,0.54365837451
35.0,50.0,200,0.528625850289
45.0,50.0,200,0.42226265731
55.0,50.0,200,0.589933775125
65.0,50.0,200,0.552622574146
35.0,75.0,10,0.772296070795
45.0,75.0,10,0.739506288371
55.0,75.0,10,0.685214129303
65.0,75.0,10,0.707570261214
35.0,75.0,50,0.475048476808
45.0,75.0,50,0.45197344665
55.0,75.0,50,0.483672733182
65.0,75.0,50,0.504948388739
35.0,75.0,100,0.372864581866
45.0,75.0,100,0.499939047577
55.0,75.0,100,0.475527069027
65.0,75.0,100,0.502500332044
35.0,75.0,200,0.728276554841
45.0,75.0,200,0.582877986834
55.0,75.0,200,0.456007664666
65.0,75.0,200,0.408958207157
35.0,75.0,10,0.275380559249
45.0,75.0,10,0.194155711196
55.0,75.0,10,0.173658771122
65.0,75.0,10,0.150839274966
35.0,75.0,50,-0.0139608226458
45.0,75.0,50,0.0398362111302
55.0,75.0,50,0.0880494465754
65.0,75.0,50,0.0945976554838
35.0,75.0,100,0.0868937603898
45.0,75.0,100,0.075465967479
55.0,75.0,100,0.0797242591877
65.0,75.0,100,0.0308758561554
35.0,75.0,200,0.186640963611
45.0,75.0,200,0.166603405881
55.0,75.0,200,0.0588227610214
65.0,75.0,200,0.0592621957802
35.0,0.0,10,0.862749840418
45.0,0.0,10,0.831838563183
55.0,0.0,10,0.771340246489
35.0,0.0,50,0.588663262917
45.0,0.0,50,0.524564507978
55.0,0.0,50,0.500403153947
35.0,0.0,100,0.501923622798
45.0,0.0,100,0.513305779527
55.0,0.0,100,0.40645532439
35.0,0.0,200,0.493900451279
45.0,0.0,200,0.461177927422
55.0,0.0,200,0.492562206864
35.0,0.0,10,0.800836578822
45.0,0.0,10,0.783432289217
55.0,0.0,10,0.78072463952
35.0,0.0,50,0.429968193191
45.0,0.0,50,0.574155661594
55.0,0.0,50,0.49806919454
35.0,0.0,100,0.528977544957
45.0,0.0,100,0.489939651061
55.0,0.0,100,0.523798637432
35.0,0.0,200,0.407137783835
45.0,0.0,200,0.44653720811
55.0,0.0,200,0.383922632768
35.0,25.0,10,0.889306993952
45.0,25.0,10,0.84386492849
55.0,25.0,10,0.770699011232
35.0,25.0,50,0.692504678137
45.0,25.0,50,0.653014890886
55.0,25.0,50,0.541911325914
35.0,25.0,100,0.608045254227
45.0,25.0,100,0.541078983423
55.0,25.0,100,0.558596042969
35.0,25.0,200,0.634554070435
45.0,25.0,200,0.526143517391
55.0,25.0,200,0.466366297495
35.0,25.0,10,0.873368714226
45.0,25.0,10,0.840094087622
55.0,25.0,10,0.736278672942
35.0,25.0,50,0.758916336282
45.0,25.0,50,0.536509520302
55.0,25.0,50,0.480579226481
35.0,25.0,100,0.546752647591
45.0,25.0,100,0.515912929816
55.0,25.0,100,0.462287071182
35.0,25.0,200,0.479544915683
45.0,25.0,200,0.518540344072
55.0,25.0,200,0.545178766995
35.0,0.0,10,0.692054034949
45.0,0.0,10,0.670754802838
55.0,0.0,10,0.66863116552
35.0,0.0,50,0.370372852862
45.0,0.0,50,0.42605409437
55.0,0.0,50,0.409423102626
35.0,0.0,100,0.43420703821
45.0,0.0,100,0.412372156242
55.0,0.0,100,0.503341980722
35.0,0.0,200,0.355550078772
45.0,0.0,200,0.338591207359
55.0,0.0,200,0.403193092127
35.0,0.0,10,0.734806879304
45.0,0.0,10,0.785613866651
55.0,0.0,10,0.793137260283
35.0,0.0,50,0.497343345836
45.0,0.0,50,0.49062489551
55.0,0.0,50,0.380148946076
35.0,0.0,100,0.470019051853
45.0,0.0,100,0.481524165382
55.0,0.0,100,0.506986308027
35.0,0.0,200,0.474547738686
45.0,0.0,200,0.482935965625
55.0,0.0,200,0.449549499076
35.0,25.0,10,0.848066487671
45.0,25.0,10,0.800840710497
55.0,25.0,10,0.840225466871
65.0,25.0,10,0.933521587171
35.0,25.0,50,0.545354894937
45.0,25.0,50,0.579785755861
55.0,25.0,50,0.521845235547
35.0,25.0,100,0.491472588814
45.0,25.0,100,0.581511922193
55.0,25.0,100,0.535330180702
65.0,25.0,100,-0.00917431192661
35.0,25.0,200,0.434455047193
45.0,25.0,200,0.473773207065
55.0,25.0,200,0.47067598135
35.0,25.0,10,0.79929010904
45.0,25.0,10,0.83546807739
55.0,25.0,10,0.812521381937
65.0,25.0,10,0.886493706558
35.0,25.0,50,0.508202281833
45.0,25.0,50,0.5703735866
55.0,25.0,50,0.505227469124
35.0,25.0,100,0.532488926078
45.0,25.0,100,0.513844963478
55.0,25.0,100,0.547998520367
35.0,25.0,200,0.695335205794
45.0,25.0,200,0.541659442595
55.0,25.0,200,0.352318049832
65.0,25.0,200,0.584100590588
35.0,25.0,10,0.795540948174
45.0,25.0,10,0.805822895027
55.0,25.0,10,0.837761017144
65.0,25.0,10,0.407975460123
35.0,25.0,50,0.619620801437
45.0,25.0,50,0.583346563861
55.0,25.0,50,0.671060271915
35.0,25.0,100,0.565968806844
45.0,25.0,100,0.610886184809
55.0,25.0,100,0.585602515232
35.0,25.0,200,0.406301445784
45.0,25.0,200,0.554755815961
55.0,25.0,200,0.611704771459
35.0,25.0,10,0.885122594529
45.0,25.0,10,0.785608077108
55.0,25.0,10,0.806824207736
65.0,25.0,10,0.136127138084
35.0,25.0,50,0.63092163241
45.0,25.0,50,0.642989121924
55.0,25.0,50,0.56684186614
35.0,25.0,100,0.532809062724
45.0,25.0,100,0.505639837741
55.0,25.0,100,0.642973893139
65.0,25.0,100,0.142858659766
35.0,25.0,200,0.517134213584
45.0,25.0,200,0.505776188517
55.0,25.0,200,0.461567625253
35.0,50.0,10,0.495293301797
45.0,50.0,10,0.373361902523
55.0,50.0,10,0.406578083186
65.0,50.0,10,0.318447310581
35.0,50.0,50,0.0621068027264
45.0,50.0,50,0.445724848666
55.0,50.0,50,0.400743056226
65.0,50.0,50,0.667718991103
35.0,50.0,100,-0.1127850748
45.0,50.0,100,0.307406278043
55.0,50.0,100,0.297660483182
65.0,50.0,100,0.306855186133
35.0,50.0,200,0.255875536753
45.0,50.0,200,0.342793292747
55.0,50.0,200,0.188404591001
65.0,50.0,200,0.0946437082323
35.0,50.0,10,0.835909873214
45.0,50.0,10,0.740098772485
55.0,50.0,10,0.805732796932
65.0,50.0,10,0.907535897595
35.0,50.0,50,0.729584765415
45.0,50.0,50,0.49486785712
55.0,50.0,50,0.592333086322
65.0,50.0,50,0.658450704225
35.0,50.0,100,0.496956798864
45.0,50.0,100,0.501340566357
55.0,50.0,100,0.518095104881
65.0,50.0,100,0.5219528828
35.0,50.0,200,0.577930047044
45.0,50.0,200,0.608539586012
55.0,50.0,200,0.543639881814
65.0,50.0,200,0.136285107016
35.0,25.0,10,0.837212499341
45.0,25.0,10,0.827805840813
55.0,25.0,10,0.70237255235
65.0,25.0,10,0.872113673336
35.0,25.0,50,0.577129494039
45.0,25.0,50,0.549951596676
55.0,25.0,50,0.545045440232
65.0,25.0,50,0.255773050004
35.0,25.0,100,0.572949294436
45.0,25.0,100,0.517988746488
55.0,25.0,100,0.526599759765
65.0,25.0,100,0.298990182332
35.0,25.0,200,0.593350766622
45.0,25.0,200,0.414445215445
55.0,25.0,200,0.481404455004
35.0,25.0,10,0.855255718446
45.0,25.0,10,0.845480185472
55.0,25.0,10,0.747479559393
65.0,25.0,10,0.825482211461
35.0,25.0,50,0.568252515554
45.0,25.0,50,0.680060906659
55.0,25.0,50,0.542840861026
65.0,25.0,50,0.76126652432
35.0,25.0,100,0.472585788001
45.0,25.0,100,0.551056086497
55.0,25.0,100,0.612219296022
65.0,25.0,100,0.501521057561
35.0,25.0,200,0.51658000549
45.0,25.0,200,0.64093153799
55.0,25.0,200,0.480071111745
65.0,25.0,200,0.718896611887
35.0,50.0,10,0.659920354481
45.0,50.0,10,0.768761802743
55.0,50.0,10,0.786738199903
65.0,50.0,10,0.602295596092
35.0,50.0,50,0.380653613667
45.0,50.0,50,0.616650083731
55.0,50.0,50,0.550919559653
65.0,50.0,50,0.456947162427
35.0,50.0,100,0.594037356125
45.0,50.0,100,0.483458761011
55.0,50.0,100,0.55182069282
65.0,50.0,100,0.655631219501
35.0,50.0,200,0.444182440613
45.0,50.0,200,0.617502471994
55.0,50.0,200,0.609357258994
65.0,50.0,200,0.479445653197
35.0,50.0,10,0.543201855464
45.0,50.0,10,0.443686410694
55.0,50.0,10,0.38955542452
65.0,50.0,10,0.45440973565
35.0,50.0,50,0.373080903153
45.0,50.0,50,0.197731996619
55.0,50.0,50,0.326705612338
65.0,50.0,50,0.318906974336
35.0,50.0,100,0.273893726108
45.0,50.0,100,0.267984911456
55.0,50.0,100,0.260063700474
65.0,50.0,100,-0.162913933274
35.0,50.0,200,0.443607382448
45.0,50.0,200,0.384403991044
55.0,50.0,200,0.100662921517
65.0,50.0,200,0.206081635872
35.0,0.0,10,0.840271128006
45.0,0.0,10,0.865229584748
55.0,0.0,10,0.824848362919
35.0,0.0,50,0.570956435782
45.0,0.0,50,0.547127990197
55.0,0.0,50,0.615851125062
35.0,0.0,100,0.579222009086
45.0,0.0,100,0.518553788685
55.0,0.0,100,0.424110743756
35.0,0.0,200,0.557055695837
45.0,0.0,200,0.500746411099
55.0,0.0,200,0.472877990368
35.0,0.0,10,0.761868424398
45.0,0.0,10,0.749279389198
55.0,0.0,10,0.767746422338
65.0,0.0,10,0.705607476636
35.0,0.0,50,0.547475850931
45.0,0.0,50,0.498791327141
55.0,0.0,50,0.392683688819
35.0,0.0,100,0.501209294167
45.0,0.0,100,0.452265724995
55.0,0.0,100,0.463769320036
35.0,0.0,200,0.496721540674
45.0,0.0,200,0.502718794804
55.0,0.0,200,0.403934701428
35.0,25.0,10,0.850663063307
45.0,25.0,10,0.809586682504
55.0,25.0,10,0.836043934701
35.0,25.0,50,0.416730126114
45.0,25.0,50,0.585726532583
55.0,25.0,50,0.682690586621
35.0,25.0,100,0.553492669802
45.0,25.0,100,0.497485235726
55.0,25.0,100,0.543334668542
35.0,25.0,200,0.630053374916
45.0,25.0,200,0.554780712895
55.0,25.0,200,0.552215225845
35.0,25.0,10,0.754397127926
45.0,25.0,10,0.8133698146
55.0,25.0,10,0.737404345828
35.0,25.0,50,0.526667073125
45.0,25.0,50,0.466610937583
55.0,25.0,50,0.350165097257
35.0,25.0,100,0.619437288483
45.0,25.0,100,0.563603890663
55.0,25.0,100,0.402942698593
35.0,25.0,200,0.48620033256
45.0,25.0,200,0.541240130939
55.0,25.0,200,0.423664240864
35.0,0.0,10,0.817107117582
45.0,0.0,10,0.838770939542
55.0,0.0,10,0.821989530612
65.0,0.0,10,0.871440842531
35.0,0.0,50,0.540284951729
45.0,0.0,50,0.528760356738
55.0,0.0,50,0.511035408482
35.0,0.0,100,0.544648260099
45.0,0.0,100,0.557357995295
55.0,0.0,100,0.461125930687
35.0,0.0,200,0.49619094506
45.0,0.0,200,0.477623528232
55.0,0.0,200,0.438739406998
35.0,0.0,10,0.336017401279
45.0,0.0,10,0.349662225764
55.0,0.0,10,0.393224587512
65.0,0.0,10,0.445330664441
35.0,0.0,50,0.174199792461
45.0,0.0,50,0.180311478132
55.0,0.0,50,0.177948520865
65.0,0.0,50,0.0138080222552
35.0,0.0,100,0.178597596375
45.0,0.0,100,0.198891805477
55.0,0.0,100,0.2162147923
65.0,0.0,100,-0.171880517908
35.0,0.0,200,0.148338196318
45.0,0.0,200,0.156983324028
55.0,0.0,200,0.148888398908
65.0,0.0,200,0.478385812387
35.0,25.0,10,0.790742225271
45.0,25.0,10,0.770860462696
55.0,25.0,10,0.713617748585
65.0,25.0,10,0.700974389931
35.0,25.0,50,0.495745884314
45.0,25.0,50,0.522537014547
55.0,25.0,50,0.440355139788
65.0,25.0,50,0.395889158252
35.0,25.0,100,0.53154068162
45.0,25.0,100,0.512371064066
55.0,25.0,100,0.482915427832
65.0,25.0,100,0.421849812001
35.0,25.0,200,0.524336306236
45.0,25.0,200,0.497335609896
55.0,25.0,200,0.470413986644
65.0,25.0,200,0.28016766597
35.0,25.0,10,0.834250112778
45.0,25.0,10,0.788446008855
55.0,25.0,10,0.782110038495
65.0,25.0,10,0.779612812445
35.0,25.0,50,0.528640339068
45.0,25.0,50,0.571422210692
55.0,25.0,50,0.527889558394
65.0,25.0,50,0.0264850719235
35.0,25.0,100,0.531059275104
45.0,25.0,100,0.560420057681
55.0,25.0,100,0.507662205745
65.0,25.0,100,0.279422337642
35.0,25.0,200,0.604256432204
45.0,25.0,200,0.571807705863
55.0,25.0,200,0.496904031494
65.0,25.0,200,0.108285679054
35.0,25.0,10,0.779539184003
45.0,25.0,10,0.812533209823
55.0,25.0,10,0.790169054074
65.0,25.0,10,0.628515372482
35.0,25.0,50,0.570726643542
45.0,25.0,50,0.561396089468
55.0,25.0,50,0.565348317611
65.0,25.0,50,0.319117527667
35.0,25.0,100,0.59683545921
45.0,25.0,100,0.521151649072
55.0,25.0,100,0.563100459259
65.0,25.0,100,0.675342758544
35.0,25.0,200,0.52524465116
45.0,25.0,200,0.595365624447
55.0,25.0,200,0.537713505884
65.0,25.0,200,0.628572170161
35.0,25.0,10,0.621648276582
45.0,25.0,10,0.717732431494
55.0,25.0,10,0.694928689611
65.0,25.0,10,0.780820442787
35.0,25.0,50,0.532381540835
45.0,25.0,50,0.448751450644
55.0,25.0,50,0.438630723688
65.0,25.0,50,0.61399017281
35.0,25.0,100,0.458461801679
45.0,25.0,100,0.486330948444
55.0,25.0,100,0.445760038273
65.0,25.0,100,0.432693707307
35.0,25.0,200,0.51972183855
45.0,25.0,200,0.453139023757
55.0,25.0,200,0.441069307393
65.0,25.0,200,0.107575058917
35.0,50.0,10,0.843831580215
45.0,50.0,10,0.778449592749
55.0,50.0,10,0.739904718988
65.0,50.0,10,0.686792747974
35.0,50.0,50,0.41949984734
45.0,50.0,50,0.526985922096
55.0,50.0,50,0.583894556538
65.0,50.0,50,0.458164664945
35.0,50.0,100,0.579601538028
45.0,50.0,100,0.529054440518
55.0,50.0,100,0.484706538521
65.0,50.0,100,0.52639211622
35.0,50.0,200,0.589125830326
45.0,50.0,200,0.485550579127
55.0,50.0,200,0.550364215892
65.0,50.0,200,0.393082679588
35.0,50.0,10,0.783645332632
45.0,50.0,10,0.79753978624
55.0,50.0,10,0.74412162154
65.0,50.0,10,0.789228206576
35.0,50.0,50,0.524112933497
45.0,50.0,50,0.498259912205
55.0,50.0,50,0.525478486081
65.0,50.0,50,0.53959637164
35.0,50.0,100,0.578225980011
45.0,50.0,100,0.495311080158
55.0,50.0,100,0.524168336137
65.0,50.0,100,0.53589744077
35.0,50.0,200,0.517073245305
45.0,50.0,200,0.508548533742
55.0,50.0,200,0.502381185637
65.0,50.0,200,0.500741756745
35.0,25.0,10,0.802524024384
45.0,25.0,10,0.811633589918
55.0,25.0,10,0.809172239681
65.0,25.0,10,0.745727207247
35.0,25.0,50,0.503214824625
45.0,25.0,50,0.548568977426
55.0,25.0,50,0.535115738043
65.0,25.0,50,0.310230841661
35.0,25.0,100,0.465586350462
45.0,25.0,100,0.522772086145
55.0,25.0,100,0.574637693626
65.0,25.0,100,0.327891354048
35.0,25.0,200,0.512310443808
45.0,25.0,200,0.496740948701
55.0,25.0,200,0.525161494932
65.0,25.0,200,0.782784719251
35.0,25.0,10,0.753637599248
45.0,25.0,10,0.745444826087
55.0,25.0,10,0.672302447122
65.0,25.0,10,0.704350108158
35.0,25.0,50,0.455803445198
45.0,25.0,50,0.559193525566
55.0,25.0,50,0.520858435659
65.0,25.0,50,0.468465402904
35.0,25.0,100,0.509771643988
45.0,25.0,100,0.554000530636
55.0,25.0,100,0.534709761744
65.0,25.0,100,0.426930728306
35.0,25.0,200,0.521269576951
45.0,25.0,200,0.512633616456
55.0,25.0,200,0.53067049939
65.0,25.0,200,0.530085467756
35.0,50.0,10,0.853824489193
45.0,50.0,10,0.775565803169
55.0,50.0,10,0.775752820606
65.0,50.0,10,0.805738539055
35.0,50.0,50,0.519422728422
45.0,50.0,50,0.561833939106
55.0,50.0,50,0.542530654304
65.0,50.0,50,0.612940493725
35.0,50.0,100,0.599626454106
45.0,50.0,100,0.507274047325
55.0,50.0,100,0.5422079898
65.0,50.0,100,0.456698775114
35.0,50.0,200,0.55884657709
45.0,50.0,200,0.473960420496
55.0,50.0,200,0.490496165036
65.0,50.0,200,0.488214420103
35.0,50.0,10,0.669046783014
45.0,50.0,10,0.737140469709
55.0,50.0,10,0.727790132727
65.0,50.0,10,0.512159738362
35.0,50.0,50,0.200736486281
45.0,50.0,50,0.48087252164
55.0,50.0,50,0.440539105073
65.0,50.0,50,0.407948238254
35.0,50.0,100,0.47947218096
45.0,50.0,100,0.533888675969
55.0,50.0,100,0.484900548595
65.0,50.0,100,0.379495755434
35.0,50.0,200,0.359570633758
45.0,50.0,200,0.567468337469
55.0,50.0,200,0.501401561566
65.0,50.0,200,0.514525513494
35.0,25.0,10,0.756639771451
45.0,25.0,10,0.780283415798
55.0,25.0,10,0.781374515787
65.0,25.0,10,0.723159193354
35.0,25.0,50,0.371322701233
45.0,25.0,50,0.568032204135
55.0,25.0,50,0.542241639913
65.0,25.0,50,0.883190488429
35.0,25.0,100,0.511714143012
45.0,25.0,100,0.57014875065
55.0,25.0,100,0.56778021135
65.0,25.0,100,0.352137089607
35.0,25.0,200,0.439376434327
45.0,25.0,200,0.473677689289
55.0,25.0,200,0.581208741795
65.0,25.0,200,0.582746008493
35.0,25.0,10,0.750946464253
45.0,25.0,10,0.767546777596
55.0,25.0,10,0.725814644918
65.0,25.0,10,0.615376917968
35.0,25.0,50,0.567653781894
45.0,25.0,50,0.503262144895
55.0,25.0,50,0.553545709171
65.0,25.0,50,0.617975223906
35.0,25.0,100,0.667464358192
45.0,25.0,100,0.576959529657
55.0,25.0,100,0.536890409788
65.0,25.0,100,0.590573471437
35.0,25.0,200,0.545442397298
45.0,25.0,200,0.51590363939
55.0,25.0,200,0.486577442552
65.0,25.0,200,0.497171345323
35.0,50.0,10,0.805979192949
45.0,50.0,10,0.768138061935
55.0,50.0,10,0.765107945988
65.0,50.0,10,0.880070710149
35.0,50.0,50,0.296568949936
45.0,50.0,50,0.644793246489
55.0,50.0,50,0.530572608607
65.0,50.0,50,0.668750020417
35.0,50.0,100,0.717949506285
45.0,50.0,100,0.538682343101
55.0,50.0,100,0.490075534176
65.0,50.0,100,0.690149882356
35.0,50.0,200,0.622822866396
45.0,50.0,200,0.612377313326
55.0,50.0,200,0.542752324402
65.0,50.0,200,0.699215814305
35.0,50.0,10,0.830605340064
45.0,50.0,10,0.840413435227
55.0,50.0,10,0.743181696501
65.0,50.0,10,0.652516624322
35.0,50.0,50,0.772182435448
45.0,50.0,50,0.498632787666
55.0,50.0,50,0.586288188743
65.0,50.0,50,0.646855057173
35.0,50.0,100,0.748906078977
45.0,50.0,100,0.59173582419
55.0,50.0,100,0.574918068835
65.0,50.0,100,0.53523893124
35.0,50.0,200,0.311342856765
45.0,50.0,200,0.563176126884
55.0,50.0,200,0.515871100932
65.0,50.0,200,0.628324122217
35.0,25.0,10,0.805310455709
45.0,25.0,10,0.805831535054
55.0,25.0,10,0.84504752186
65.0,25.0,10,0.619823050457
35.0,25.0,50,0.511311932093
45.0,25.0,50,0.579375210709
55.0,25.0,50,0.557306080273
65.0,25.0,50,0.470504863677
35.0,25.0,100,0.421342914772
45.0,25.0,100,0.482156263533
55.0,25.0,100,0.538676673537
65.0,25.0,100,0.597784174574
35.0,25.0,200,0.474763224808
45.0,25.0,200,0.545576566779
55.0,25.0,200,0.506345980066
65.0,25.0,200,0.345241535561
35.0,25.0,10,0.662164968749
45.0,25.0,10,0.678235121198
55.0,25.0,10,0.66801389399
65.0,25.0,10,0.541595281774
35.0,25.0,50,0.458793608696
45.0,25.0,50,0.509546361073
55.0,25.0,50,0.429044488366
65.0,25.0,50,0.621735881314
35.0,25.0,100,0.444028851657
45.0,25.0,100,0.510996125314
55.0,25.0,100,0.451433186247
65.0,25.0,100,0.519323684796
35.0,25.0,200,0.430948108612
45.0,25.0,200,0.479087759143
55.0,25.0,200,0.444274467797
65.0,25.0,200,0.281154731982
35.0,50.0,10,0.562445621318
45.0,50.0,10,0.553332082294
55.0,50.0,10,0.66607247367
65.0,50.0,10,0.744319041076
35.0,50.0,50,0.403945653627
45.0,50.0,50,0.485834233394
55.0,50.0,50,0.430640091299
65.0,50.0,50,0.649407228954
35.0,50.0,100,0.292410056146
45.0,50.0,100,0.500131005818
55.0,50.0,100,0.552469801572
65.0,50.0,100,0.610644093462
35.0,50.0,200,0.495924138827
45.0,50.0,200,0.402478442197
55.0,50.0,200,0.492227901303
65.0,50.0,200,0.590140778766
35.0,50.0,10,0.882806714066
45.0,50.0,10,0.824058473317
55.0,50.0,10,0.755555160157
65.0,50.0,10,0.824416501987
35.0,50.0,50,0.616764177794
45.0,50.0,50,0.546095366623
55.0,50.0,50,0.599626491817
65.0,50.0,50,0.446169723831
35.0,50.0,100,0.60090174887
45.0,50.0,100,0.531840348109
55.0,50.0,100,0.531689966964
65.0,50.0,100,0.396254947906
35.0,50.0,200,0.419200911624
45.0,50.0,200,0.520537330574
55.0,50.0,200,0.547353132618
65.0,50.0,200,0.632646362416
35.0,50.0,10,0.699507976539
45.0,50.0,10,0.796783219526
55.0,50.0,10,0.783301699071
65.0,50.0,10,0.799966544983
35.0,50.0,50,0.655590514618
45.0,50.0,50,0.56010380237
55.0,50.0,50,0.576333338712
65.0,50.0,50,0.552843106669
35.0,50.0,100,0.572571463738
45.0,50.0,100,0.574539736321
55.0,50.0,100,0.560081989321
65.0,50.0,100,0.589464352894
35.0,50.0,200,0.391072166715
45.0,50.0,200,0.576439003465
55.0,50.0,200,0.511225552566
65.0,50.0,200,0.534271237557
35.0,50.0,10,0.806940695783
45.0,50.0,10,0.684785623011
55.0,50.0,10,0.717058964728
65.0,50.0,10,0.733110586268
35.0,50.0,50,0.445862695385
45.0,50.0,50,0.516043813729
55.0,50.0,50,0.508083678888
65.0,50.0,50,0.370958936517
35.0,50.0,100,0.612087936569
45.0,50.0,100,0.481528209021
55.0,50.0,100,0.518245740206
65.0,50.0,100,0.390256322769
35.0,50.0,200,0.567670495808
45.0,50.0,200,0.485775463324
55.0,50.0,200,0.528164494318
65.0,50.0,200,0.468157715522
35.0,75.0,10,0.211543999005
45.0,75.0,10,0.411756184225
55.0,75.0,10,0.362987543757
65.0,75.0,10,0.405780617273
35.0,75.0,50,0.082435644763
45.0,75.0,50,0.11013633917
55.0,75.0,50,0.204415943928
65.0,75.0,50,0.124169434649
35.0,75.0,100,0.214260500207
45.0,75.0,100,0.193065451019
55.0,75.0,100,0.185532884927
65.0,75.0,100,0.0246923286217
35.0,75.0,200,0.301096058053
45.0,75.0,200,0.0962330714065
55.0,75.0,200,0.198031490306
65.0,75.0,200,0.091104616313
35.0,75.0,10,0.82621125938
45.0,75.0,10,0.809418874944
55.0,75.0,10,0.749375112141
65.0,75.0,10,0.783807740227
35.0,75.0,50,0.447975125042
45.0,75.0,50,0.559243269607
55.0,75.0,50,0.577095446917
65.0,75.0,50,0.445668346804
