ExonGC,MotifGC,Spacing,Correlation
35.0,50.0,10,0.32849924192
45.0,50.0,10,0.355112747679
55.0,50.0,10,0.269721238703
65.0,50.0,10,0.351736165136
35.0,50.0,50,0.156592606343
45.0,50.0,50,0.1894599241
55.0,50.0,50,0.168641316944
65.0,50.0,50,0.152649472242
35.0,50.0,100,0.0493639155386
45.0,50.0,100,0.115797298908
55.0,50.0,100,0.171888179044
65.0,50.0,100,0.262838935254
35.0,50.0,200,0.0600168833184
45.0,50.0,200,0.142060389289
55.0,50.0,200,0.117710221212
65.0,50.0,200,0.123155023528
35.0,25.0,10,0.496256613235
45.0,25.0,10,0.331503170059
55.0,25.0,10,0.334263568877
65.0,25.0,10,0.36718387481
35.0,25.0,50,0.0697957632935
45.0,25.0,50,0.244272633576
55.0,25.0,50,0.278489738011
65.0,25.0,50,-0.187352919632
35.0,25.0,100,0.227658275087
45.0,25.0,100,0.217666284283
55.0,25.0,100,0.223409360614
65.0,25.0,100,0.150288752171
35.0,25.0,200,0.0987742301618
45.0,25.0,200,0.192954854686
55.0,25.0,200,0.21076719254
65.0,25.0,200,0.195741520428
35.0,25.0,10,0.303190441386
45.0,25.0,10,0.337045336888
55.0,25.0,10,0.34648620146
65.0,25.0,10,0.264398213451
35.0,25.0,50,0.0981941685871
45.0,25.0,50,0.255707362649
55.0,25.0,50,0.149426139793
65.0,25.0,50,0.0975455905233
35.0,25.0,100,0.12343278938
45.0,25.0,100,0.168393804193
55.0,25.0,100,0.2399837352
65.0,25.0,100,0.0942841746672
35.0,25.0,200,0.15810120044
45.0,25.0,200,0.200505144085
55.0,25.0,200,0.183116421735
65.0,25.0,200,0.0240863494318
35.0,50.0,10,0.754821592271
45.0,50.0,10,0.847721782513
55.0,50.0,10,0.80312238508
65.0,50.0,10,0.774125908792
35.0,50.0,50,0.640515223782
45.0,50.0,50,0.606296414207
55.0,50.0,50,0.678900425799
65.0,50.0,50,0.406151341501
35.0,50.0,100,0.610182568137
45.0,50.0,100,0.579665352072
55.0,50.0,100,0.587033130584
65.0,50.0,100,0.578486025892
35.0,50.0,200,0.367369850261
45.0,50.0,200,0.662043571914
55.0,50.0,200,0.59024957581
65.0,50.0,200,0.588248688353
35.0,50.0,10,0.403472357465
45.0,50.0,10,0.362981156412
55.0,50.0,10,0.351413463382
65.0,50.0,10,0.331003760783
35.0,50.0,50,0.326804505462
45.0,50.0,50,0.256992959664
55.0,50.0,50,0.226365299073
65.0,50.0,50,0.16235418289
35.0,50.0,100,-0.0517671915765
45.0,50.0,100,0.189571743802
55.0,50.0,100,0.204601813631
65.0,50.0,100,0.190699046604
35.0,50.0,200,0.0571511840303
45.0,50.0,200,0.12408659646
55.0,50.0,200,0.219577572391
65.0,50.0,200,0.11861653863
35.0,50.0,10,0.291453797579
45.0,50.0,10,0.273235980118
55.0,50.0,10,0.32913239818
65.0,50.0,10,0.46091236211
35.0,50.0,50,0.299607736009
45.0,50.0,50,0.27220483732
55.0,50.0,50,0.245091653271
65.0,50.0,50,0.240298125189
35.0,50.0,100,0.118454337994
45.0,50.0,100,0.210948146693
55.0,50.0,100,0.219511919102
65.0,50.0,100,0.152714994703
35.0,50.0,200,0.128328688768
45.0,50.0,200,0.221584636257
55.0,50.0,200,0.197164702006
65.0,50.0,200,0.223971245441
35.0,50.0,10,0.119268778741
45.0,50.0,10,0.351157100753
55.0,50.0,10,0.210416378771
65.0,50.0,10,0.305073190094
35.0,50.0,50,0.0957751174221
45.0,50.0,50,0.141985685681
55.0,50.0,50,0.278459727809
65.0,50.0,50,0.0912197668135
35.0,50.0,100,0.309470736573
45.0,50.0,100,0.168096466006
55.0,50.0,100,0.174445573374
65.0,50.0,100,0.208429735863
35.0,50.0,200,0.318359507958
45.0,50.0,200,0.122346847305
55.0,50.0,200,0.182262134223
65.0,50.0,200,0.0874120781082
35.0,75.0,10,0.101233648211
45.0,75.0,10,0.165746273417
55.0,75.0,10,0.234537537628
65.0,75.0,10,0.282533999335
35.0,75.0,50,0.417215848386
45.0,75.0,50,0.163650266924
55.0,75.0,50,0.209704869613
65.0,75.0,50,0.185286039482
35.0,75.0,100,0.213625353878
45.0,75.0,100,0.113953169364
55.0,75.0,100,0.145549217777
65.0,75.0,100,0.153003849664
35.0,75.0,200,-0.0161672100559
45.0,75.0,200,0.15625970648
55.0,75.0,200,0.145106892619
65.0,75.0,200,0.250765916917
35.0,75.0,10,0.279569424346
45.0,75.0,10,0.158269885198
55.0,75.0,10,0.280889841978
65.0,75.0,10,0.183199565634
35.0,75.0,50,0.161880127883
45.0,75.0,50,0.164740822009
55.0,75.0,50,0.141090654168
65.0,75.0,50,0.283447463303
35.0,75.0,100,0.0999082352659
45.0,75.0,100,0.257521850055
55.0,75.0,100,0.150739449408
65.0,75.0,100,0.137287809666
35.0,75.0,200,0.028159903121
45.0,75.0,200,0.0944657919516
55.0,75.0,200,0.135647652411
65.0,75.0,200,-0.022825088687
35.0,50.0,10,0.279788041536
45.0,50.0,10,0.245804984758
55.0,50.0,10,0.261657571278
65.0,50.0,10,0.28448374217
35.0,50.0,50,0.255744881581
45.0,50.0,50,0.166812569805
55.0,50.0,50,0.146412310873
65.0,50.0,50,0.20701784071
35.0,50.0,100,-0.0500530468197
45.0,50.0,100,0.148275882256
55.0,50.0,100,0.1715482845
65.0,50.0,100,0.0881685727379
35.0,50.0,200,0.301145979317
45.0,50.0,200,0.198923940155
55.0,50.0,200,0.178258396179
65.0,50.0,200,0.150604496255
35.0,50.0,10,0.112865836713
45.0,50.0,10,0.242698825354
55.0,50.0,10,0.221016161032
65.0,50.0,10,0.129745229184
35.0,50.0,50,-0.24751386537
45.0,50.0,50,0.144691959667
55.0,50.0,50,0.0986955006674
65.0,50.0,50,0.131075940517
35.0,50.0,100,0.257913887313
45.0,50.0,100,0.0928566089466
55.0,50.0,100,0.15714181952
65.0,50.0,100,0.177443499064
35.0,50.0,200,-0.0958732698605
45.0,50.0,200,0.168131880202
55.0,50.0,200,0.109911336022
65.0,50.0,200,0.19000115519
35.0,75.0,10,0.0832932615179
45.0,75.0,10,0.149186417218
55.0,75.0,10,0.155804222293
65.0,75.0,10,0.290523706562
35.0,75.0,50,-0.227152893064
45.0,75.0,50,0.200535260904
55.0,75.0,50,0.150825255521
65.0,75.0,50,0.0738625810272
35.0,75.0,100,0.0200730702064
45.0,75.0,100,0.129669358874
55.0,75.0,100,0.114099175467
65.0,75.0,100,0.159456634081
35.0,75.0,200,0.224693665867
45.0,75.0,200,0.119909960956
55.0,75.0,200,0.118878063877
65.0,75.0,200,0.10129762254
35.0,75.0,10,0.0743782647858
45.0,75.0,10,0.117831325151
55.0,75.0,10,0.159563935386
65.0,75.0,10,0.0011479227651
35.0,75.0,50,0.141191752304
45.0,75.0,50,0.0221886295326
55.0,75.0,50,0.0537566907038
65.0,75.0,50,0.00582831389423
35.0,75.0,100,0.0436344668207
45.0,75.0,100,0.0522212916378
55.0,75.0,100,0.062837961107
65.0,75.0,100,0.0520235323944
35.0,75.0,200,0.109308910996
45.0,75.0,200,-0.0396400361439
55.0,75.0,200,0.0430095505698
65.0,75.0,200,0.0695403816035
35.0,0.0,10,0.348999607919
45.0,0.0,10,0.40767965449
55.0,0.0,10,0.389287291171
65.0,0.0,10,-0.0187078798548
35.0,0.0,50,0.198265306724
45.0,0.0,50,0.159710160741
55.0,0.0,50,0.157113513354
65.0,0.0,50,0.596760248965
35.0,0.0,100,0.220179952849
45.0,0.0,100,0.199622518185
55.0,0.0,100,0.179220558332
65.0,0.0,100,0.0717465381729
35.0,0.0,200,0.19805340463
45.0,0.0,200,0.169674709228
55.0,0.0,200,0.104916738877
35.0,0.0,10,0.395168627428
45.0,0.0,10,0.421111040337
55.0,0.0,10,0.448047484683
65.0,0.0,10,0.405608127467
35.0,0.0,50,0.154318102929
45.0,0.0,50,0.228395860997
55.0,0.0,50,0.22751067128
65.0,0.0,50,0.624376950154
35.0,0.0,100,0.156645386509
45.0,0.0,100,0.23499695363
55.0,0.0,100,0.227956241599
65.0,0.0,100,-0.202172895417
35.0,0.0,200,0.130368744967
45.0,0.0,200,0.211752997923
55.0,0.0,200,0.183746177033
65.0,0.0,200,-0.54302692775
35.0,25.0,10,0.295494277182
45.0,25.0,10,0.330196939728
55.0,25.0,10,0.29737863639
65.0,25.0,10,0.101470457761
35.0,25.0,50,0.233402226938
45.0,25.0,50,0.202876628189
55.0,25.0,50,0.265233841266
65.0,25.0,50,-0.166818142983
35.0,25.0,100,0.173738192859
45.0,25.0,100,0.237754256246
55.0,25.0,100,0.198407099704
65.0,25.0,100,0.0224088309628
35.0,25.0,200,0.173953492271
45.0,25.0,200,0.158646004955
55.0,25.0,200,0.219911519908
65.0,25.0,200,-0.218516914626
35.0,25.0,10,0.243773075976
45.0,25.0,10,0.306568714691
55.0,25.0,10,0.258829078014
65.0,25.0,10,0.545107347816
35.0,25.0,50,0.0871409497601
45.0,25.0,50,0.170676118387
55.0,25.0,50,0.217557986397
65.0,25.0,50,-0.138907317304
35.0,25.0,100,0.192326919039
45.0,25.0,100,0.216537563466
55.0,25.0,100,0.184420013657
65.0,25.0,100,-0.110022297662
35.0,25.0,200,0.207469683717
45.0,25.0,200,0.0800432033542
55.0,25.0,200,0.0515669740317
65.0,25.0,200,0.198350756101
35.0,0.0,10,0.482093037803
45.0,0.0,10,0.480062702005
55.0,0.0,10,0.454909642119
65.0,0.0,10,0.59728788809
35.0,0.0,50,0.180108408628
45.0,0.0,50,0.260990838672
55.0,0.0,50,0.208780749845
35.0,0.0,100,0.240536674166
45.0,0.0,100,0.19145364951
55.0,0.0,100,0.168863831888
35.0,0.0,200,0.268979086461
45.0,0.0,200,0.14117906464
55.0,0.0,200,0.155076972195
35.0,0.0,10,0.356938053162
45.0,0.0,10,0.420710168583
55.0,0.0,10,0.437684741713
65.0,0.0,10,0.339529537078
35.0,0.0,50,0.164132601831
45.0,0.0,50,0.230473816558
55.0,0.0,50,0.217146576442
65.0,0.0,50,-0.0791984938852
35.0,0.0,100,0.179420091475
45.0,0.0,100,0.184960714245
55.0,0.0,100,0.224518912209
65.0,0.0,100,0.142709657786
35.0,0.0,200,0.150592858668
45.0,0.0,200,0.178308098672
55.0,0.0,200,0.228227251447
65.0,0.0,200,-0.166811531246
35.0,25.0,10,0.509602124221
45.0,25.0,10,0.436724976441
55.0,25.0,10,0.419052580246
65.0,25.0,10,0.406129513165
35.0,25.0,50,0.265266244677
45.0,25.0,50,0.256427744528
55.0,25.0,50,0.196466922018
65.0,25.0,50,0.339856018541
35.0,25.0,100,0.258609070818
45.0,25.0,100,0.249658387382
55.0,25.0,100,0.274457407829
65.0,25.0,100,0.421862905368
35.0,25.0,200,0.194818275059
45.0,25.0,200,0.224026085519
55.0,25.0,200,0.222278173345
65.0,25.0,200,0.324301722953
35.0,25.0,10,0.329681881037
45.0,25.0,10,0.463412488842
55.0,25.0,10,0.325648559031
65.0,25.0,10,0.666552299831
35.0,25.0,50,0.130151139081
45.0,25.0,50,0.14296494334
55.0,25.0,50,0.253031675391
65.0,25.0,50,0.0854069801526
35.0,25.0,100,0.252118517703
45.0,25.0,100,0.213007026037
55.0,25.0,100,0.197721298001
65.0,25.0,100,0.0469090764116
35.0,25.0,200,0.0804717573014
45.0,25.0,200,0.208049745595
55.0,25.0,200,0.198020769864
65.0,25.0,200,0.212947189854
35.0,25.0,10,0.203604880137
45.0,25.0,10,0.314636205991
55.0,25.0,10,0.295303392061
65.0,25.0,10,0.234524445408
35.0,25.0,50,0.172024782681
45.0,25.0,50,0.160027670754
55.0,25.0,50,0.265996572527
65.0,25.0,50,0.052524161079
35.0,25.0,100,0.0880978322745
45.0,25.0,100,0.25392327143
55.0,25.0,100,0.202634625396
65.0,25.0,100,0.0698785754383
35.0,25.0,200,0.219380766665
45.0,25.0,200,0.168001696693
55.0,25.0,200,0.203125619015
65.0,25.0,200,0.175302284693
35.0,25.0,10,0.516442206524
45.0,25.0,10,0.429461686767
55.0,25.0,10,0.305355390837
65.0,25.0,10,0.208539602627
35.0,25.0,50,0.228945321357
45.0,25.0,50,0.229196917106
55.0,25.0,50,0.290731605462
65.0,25.0,50,0.393980901571
35.0,25.0,100,0.218478862093
45.0,25.0,100,0.121997000952
55.0,25.0,100,0.250693991008
65.0,25.0,100,0.239398175528
35.0,25.0,200,0.166000331514
45.0,25.0,200,0.254493151797
55.0,25.0,200,0.163343330103
65.0,25.0,200,0.230549732207
35.0,50.0,10,0.0327084608609
45.0,50.0,10,0.239650152162
55.0,50.0,10,0.245392435642
65.0,50.0,10,0.246507129987
35.0,50.0,50,-0.298505668908
45.0,50.0,50,0.218188946325
55.0,50.0,50,0.209744227888
65.0,50.0,50,0.0311191735033
35.0,50.0,100,-0.143007488366
45.0,50.0,100,0.0227318846009
55.0,50.0,100,0.245724761207
65.0,50.0,100,0.317897916827
35.0,50.0,200,-0.112050451949
45.0,50.0,200,0.0920868195504
55.0,50.0,200,0.182434513914
65.0,50.0,200,0.0721540531993
35.0,50.0,10,0.154849985473
45.0,50.0,10,0.203397435228
55.0,50.0,10,0.342160015339
65.0,50.0,10,0.0669623817341
35.0,50.0,50,0.00777043857102
45.0,50.0,50,0.311153019512
55.0,50.0,50,0.19980035218
65.0,50.0,50,0.107275833226
35.0,50.0,100,0.21793995932
45.0,50.0,100,0.218323277437
55.0,50.0,100,0.217012659438
65.0,50.0,100,0.126550503743
35.0,50.0,200,0.130513085836
45.0,50.0,200,0.21821455426
55.0,50.0,200,0.226666721439
65.0,50.0,200,0.0870447678283
35.0,25.0,10,0.480889016273
45.0,25.0,10,0.44787150115
55.0,25.0,10,0.396209254631
65.0,25.0,10,0.05799834624
35.0,25.0,50,0.244567421737
45.0,25.0,50,0.259300938082
55.0,25.0,50,0.222910937703
65.0,25.0,50,-0.0635612934098
35.0,25.0,100,0.210638602246
45.0,25.0,100,0.24106023348
55.0,25.0,100,0.248127118083
65.0,25.0,100,0.343670599777
35.0,25.0,200,0.22150134102
45.0,25.0,200,0.19991974784
55.0,25.0,200,0.193072100137
65.0,25.0,200,0.212198686251
35.0,25.0,10,0.291132543628
45.0,25.0,10,0.305100505122
55.0,25.0,10,0.320309827614
65.0,25.0,10,0.333695342951
35.0,25.0,50,0.172464384633
45.0,25.0,50,0.261195490519
55.0,25.0,50,0.172202975266
65.0,25.0,50,0.334276470243
35.0,25.0,100,0.147533949952
45.0,25.0,100,0.178167403615
55.0,25.0,100,0.203181734401
65.0,25.0,100,0.376962489017
35.0,25.0,200,0.158193185259
45.0,25.0,200,0.257287250367
55.0,25.0,200,0.140659957671
65.0,25.0,200,0.310471990288
35.0,50.0,10,0.31497823193
45.0,50.0,10,0.285602829127
55.0,50.0,10,0.344189299137
65.0,50.0,10,0.231420606163
35.0,50.0,50,0.0275665127517
45.0,50.0,50,0.215032910148
55.0,50.0,50,0.225844703266
65.0,50.0,50,0.254064989069
35.0,50.0,100,-0.0658455341734
45.0,50.0,100,0.170147392366
55.0,50.0,100,0.15278697653
65.0,50.0,100,0.0757498622729
35.0,50.0,200,0.15587666482
45.0,50.0,200,0.351696729802
55.0,50.0,200,0.226701081661
65.0,50.0,200,-0.0673790114376
35.0,50.0,10,0.342737035297
45.0,50.0,10,0.275181016384
55.0,50.0,10,0.237445339205
65.0,50.0,10,0.17051610437
35.0,50.0,50,0.0695869791811
45.0,50.0,50,0.132095186041
55.0,50.0,50,0.155193763241
65.0,50.0,50,0.434893054261
35.0,50.0,100,0.138470504397
45.0,50.0,100,0.129251260482
55.0,50.0,100,0.207918299721
65.0,50.0,100,0.076315830821
35.0,50.0,200,0.394024765039
45.0,50.0,200,0.169301730417
55.0,50.0,200,0.0978206618083
65.0,50.0,200,0.11267741146
35.0,0.0,10,0.396983603456
45.0,0.0,10,0.407960094975
55.0,0.0,10,0.431085029654
65.0,0.0,10,-0.292347355782
35.0,0.0,50,0.173689273579
45.0,0.0,50,0.192386588404
55.0,0.0,50,0.227512266649
65.0,0.0,50,-0.346827300918
35.0,0.0,100,0.224513860453
45.0,0.0,100,0.176756498713
55.0,0.0,100,0.13624259787
65.0,0.0,100,0.233713324927
35.0,0.0,200,0.226431827606
45.0,0.0,200,0.178945065357
55.0,0.0,200,0.163487841359
65.0,0.0,200,0.125250736667
35.0,0.0,10,0.375221381193
45.0,0.0,10,0.420513736557
55.0,0.0,10,0.406035308981
65.0,0.0,10,0.364336851085
35.0,0.0,50,0.152840289813
45.0,0.0,50,0.245236542222
55.0,0.0,50,0.149562149662
65.0,0.0,50,0.492475163175
35.0,0.0,100,0.190897338198
45.0,0.0,100,0.169972429894
55.0,0.0,100,0.178830441028
65.0,0.0,100,-0.0783995921033
35.0,0.0,200,0.114101475334
45.0,0.0,200,0.120158797714
55.0,0.0,200,0.14598236598
65.0,0.0,200,0.284437968499
35.0,25.0,10,0.392024652948
45.0,25.0,10,0.333077507078
55.0,25.0,10,0.298994091028
65.0,25.0,10,-0.173694074499
35.0,25.0,50,0.229565277238
45.0,25.0,50,0.190506368152
55.0,25.0,50,0.241719643138
65.0,25.0,50,0.355904416214
35.0,25.0,100,0.123454953466
45.0,25.0,100,0.1334348832
55.0,25.0,100,0.151863198019
65.0,25.0,100,0.0245185671
35.0,25.0,200,0.207087669892
45.0,25.0,200,0.208825535393
55.0,25.0,200,0.138763934835
65.0,25.0,200,-0.109270673711
35.0,25.0,10,0.290668113628
45.0,25.0,10,0.331526829377
55.0,25.0,10,0.312881805572
65.0,25.0,10,-0.155967174422
35.0,25.0,50,0.116104063987
45.0,25.0,50,0.0739876213657
55.0,25.0,50,0.153900476538
65.0,25.0,50,0.0942889267552
35.0,25.0,100,0.0458546912898
45.0,25.0,100,0.219199139276
55.0,25.0,100,0.147039771689
65.0,25.0,100,0.543489535504
35.0,25.0,200,0.126648721553
45.0,25.0,200,0.139167218692
55.0,25.0,200,0.152616840883
65.0,25.0,200,0.034806404494
35.0,0.0,10,0.336004580083
45.0,0.0,10,0.413156562627
55.0,0.0,10,0.385716529081
65.0,0.0,10,0.603363317365
35.0,0.0,50,0.210649149529
45.0,0.0,50,0.210623117768
55.0,0.0,50,0.139550143521
65.0,0.0,50,0.405494029473
35.0,0.0,100,0.15867642135
45.0,0.0,100,0.199535766226
55.0,0.0,100,0.154585301496
65.0,0.0,100,0.131914893617
35.0,0.0,200,0.148109512383
45.0,0.0,200,0.140729072085
55.0,0.0,200,0.114404448135
65.0,0.0,200,0.50920463362
35.0,0.0,10,0.187453460969
45.0,0.0,10,0.207093438337
55.0,0.0,10,0.211636517158
65.0,0.0,10,0.069738544046
35.0,0.0,50,0.0949034988149
45.0,0.0,50,0.140900686916
55.0,0.0,50,0.0831924631188
65.0,0.0,50,-0.0297499051162
35.0,0.0,100,0.0823023351027
45.0,0.0,100,0.0881964273075
55.0,0.0,100,0.1044702432
65.0,0.0,100,0.247545129129
35.0,0.0,200,0.0751440837676
45.0,0.0,200,0.0720193703459
55.0,0.0,200,0.153841024339
65.0,0.0,200,0.0738367228832
35.0,25.0,10,0.343253978676
45.0,25.0,10,0.326980754041
55.0,25.0,10,0.286528643723
65.0,25.0,10,0.376303554053
35.0,25.0,50,0.12604124986
45.0,25.0,50,0.232241114156
55.0,25.0,50,0.201025183432
65.0,25.0,50,0.173150778329
35.0,25.0,100,0.276828966066
45.0,25.0,100,0.21773281958
55.0,25.0,100,0.174576007666
65.0,25.0,100,0.195255362212
35.0,25.0,200,0.1594747982
45.0,25.0,200,0.173367157561
55.0,25.0,200,0.198113978672
65.0,25.0,200,0.116049510644
35.0,25.0,10,0.308040475994
45.0,25.0,10,0.332486156363
55.0,25.0,10,0.263051496009
65.0,25.0,10,0.305718855812
35.0,25.0,50,0.115970118287
45.0,25.0,50,0.133941609099
55.0,25.0,50,0.152960020108
65.0,25.0,50,0.20707104287
35.0,25.0,100,0.174933152906
45.0,25.0,100,0.186529544892
55.0,25.0,100,0.156783188694
65.0,25.0,100,0.134021857035
35.0,25.0,200,0.155679722191
45.0,25.0,200,0.238424956121
55.0,25.0,200,0.102574789079
65.0,25.0,200,0.131903169343
35.0,25.0,10,0.25209066716
45.0,25.0,10,0.292468684292
55.0,25.0,10,0.207665579926
65.0,25.0,10,0.274630749122
35.0,25.0,50,0.18565018491
45.0,25.0,50,0.217853265524
55.0,25.0,50,0.150869719044
65.0,25.0,50,0.059761835784
35.0,25.0,100,0.176295352648
45.0,25.0,100,0.176010224575
55.0,25.0,100,0.170857510421
65.0,25.0,100,0.119453625796
35.0,25.0,200,0.146311135594
45.0,25.0,200,0.168932458917
55.0,25.0,200,0.191854362725
65.0,25.0,200,0.122813019811
35.0,25.0,10,0.62308437852
45.0,25.0,10,0.684597064128
55.0,25.0,10,0.645951088987
65.0,25.0,10,0.450743499543
35.0,25.0,50,0.553330921607
45.0,25.0,50,0.535492659367
55.0,25.0,50,0.527284554151
65.0,25.0,50,0.348623940793
35.0,25.0,100,0.476415494639
45.0,25.0,100,0.515589062444
55.0,25.0,100,0.472602277097
65.0,25.0,100,0.470201113363
35.0,25.0,200,0.527392603077
45.0,25.0,200,0.48533750782
55.0,25.0,200,0.470003600329
65.0,25.0,200,0.0538952500448
35.0,50.0,10,0.260947768589
45.0,50.0,10,0.28087578472
55.0,50.0,10,0.300171765948
65.0,50.0,10,0.246889227734
35.0,50.0,50,0.0958243139721
45.0,50.0,50,0.145781158585
55.0,50.0,50,0.192880470484
65.0,50.0,50,0.17961525227
35.0,50.0,100,0.0426339383016
45.0,50.0,100,0.169107804567
55.0,50.0,100,0.126544221972
65.0,50.0,100,0.17404145797
35.0,50.0,200,0.139549030877
45.0,50.0,200,0.15408666017
55.0,50.0,200,0.157743444798
65.0,50.0,200,0.166497573911
35.0,50.0,10,0.256493748776
45.0,50.0,10,0.297351211947
55.0,50.0,10,0.282862448454
65.0,50.0,10,0.308486307916
35.0,50.0,50,0.238333891452
45.0,50.0,50,0.239423310895
55.0,50.0,50,0.214881891544
65.0,50.0,50,0.102251945278
35.0,50.0,100,0.20159180223
45.0,50.0,100,0.153448216395
55.0,50.0,100,0.23139382078
65.0,50.0,100,0.207320445186
35.0,50.0,200,0.208707073802
45.0,50.0,200,0.197449044426
55.0,50.0,200,0.158429813098
65.0,50.0,200,0.144440207485
35.0,25.0,10,0.356043119946
45.0,25.0,10,0.300590641965
55.0,25.0,10,0.205372860266
65.0,25.0,10,0.0654096619673
35.0,25.0,50,0.183700144806
45.0,25.0,50,0.253601537275
55.0,25.0,50,0.191573005851
65.0,25.0,50,-0.0242053281545
35.0,25.0,100,0.192785011204
45.0,25.0,100,0.169176293736
55.0,25.0,100,0.142823081603
65.0,25.0,100,0.161885047324
35.0,25.0,200,0.127123146324
45.0,25.0,200,0.129261551991
55.0,25.0,200,0.112760127916
65.0,25.0,200,-0.147383693441
35.0,25.0,10,0.221746628842
45.0,25.0,10,0.234282560526
55.0,25.0,10,0.259784714409
65.0,25.0,10,0.229895613776
35.0,25.0,50,0.0573562106608
45.0,25.0,50,0.175489628879
55.0,25.0,50,0.129031073767
65.0,25.0,50,0.031482907305
35.0,25.0,100,0.174119050615
45.0,25.0,100,0.152450078623
55.0,25.0,100,0.114557890895
65.0,25.0,100,0.0452535188242
35.0,25.0,200,0.0610963277927
45.0,25.0,200,0.165156592924
55.0,25.0,200,0.167466138273
65.0,25.0,200,0.128923389306
35.0,50.0,10,0.2715698177
45.0,50.0,10,0.347055976821
55.0,50.0,10,0.296509491729
65.0,50.0,10,0.272091874881
35.0,50.0,50,0.186732890031
45.0,50.0,50,0.130423446485
55.0,50.0,50,0.191079352912
65.0,50.0,50,0.27104215047
35.0,50.0,100,0.100220819516
45.0,50.0,100,0.189476908726
55.0,50.0,100,0.206359280129
65.0,50.0,100,0.0779695185445
35.0,50.0,200,0.120459063782
45.0,50.0,200,0.193098056007
55.0,50.0,200,0.142122609537
65.0,50.0,200,0.231710368998
35.0,50.0,10,0.150956573682
45.0,50.0,10,0.245817575067
55.0,50.0,10,0.22782075669
65.0,50.0,10,0.285679416375
35.0,50.0,50,0.137611306937
45.0,50.0,50,0.0959333186269
55.0,50.0,50,0.126085714413
65.0,50.0,50,0.185283730067
35.0,50.0,100,0.0930670216872
45.0,50.0,100,0.0858829484071
55.0,50.0,100,0.134129076499
65.0,50.0,100,0.0603672273179
35.0,50.0,200,0.0149730265558
45.0,50.0,200,0.126508902192
55.0,50.0,200,0.129536087678
65.0,50.0,200,0.169209524983
35.0,25.0,10,0.352624273681
45.0,25.0,10,0.396511334854
55.0,25.0,10,0.241386560913
65.0,25.0,10,0.133874155168
35.0,25.0,50,0.224233970806
45.0,25.0,50,0.191485048013
55.0,25.0,50,0.165600635142
65.0,25.0,50,0.0303383963061
35.0,25.0,100,0.265723076638
45.0,25.0,100,0.222959447014
55.0,25.0,100,0.160674655898
65.0,25.0,100,0.158917599867
35.0,25.0,200,0.197351774008
45.0,25.0,200,0.177457695266
55.0,25.0,200,0.188771789508
65.0,25.0,200,0.183203851349
35.0,25.0,10,0.74653592977
45.0,25.0,10,0.682808363523
55.0,25.0,10,0.669608747083
65.0,25.0,10,0.507660167896
35.0,25.0,50,0.585294568129
45.0,25.0,50,0.563435713254
55.0,25.0,50,0.560424359088
65.0,25.0,50,0.440046274588
35.0,25.0,100,0.47040100217
45.0,25.0,100,0.586592354174
55.0,25.0,100,0.528935450664
65.0,25.0,100,0.482565526653
35.0,25.0,200,0.33292736386
45.0,25.0,200,0.470863914172
55.0,25.0,200,0.515849826791
65.0,25.0,200,0.495654967607
35.0,50.0,10,0.420192322501
45.0,50.0,10,0.29161059252
55.0,50.0,10,0.299912700461
65.0,50.0,10,0.280551826393
35.0,50.0,50,-0.110422516735
45.0,50.0,50,0.202771827451
55.0,50.0,50,0.189686499148
65.0,50.0,50,0.301150724957
35.0,50.0,100,0.16114360935
45.0,50.0,100,0.159751205672
55.0,50.0,100,0.265280845895
65.0,50.0,100,0.100257150025
35.0,50.0,200,0.165961578693
45.0,50.0,200,0.075845358881
55.0,50.0,200,0.238948221639
65.0,50.0,200,0.448047547894
35.0,50.0,10,0.303527220157
45.0,50.0,10,0.196735778275
55.0,50.0,10,0.191211563738
65.0,50.0,10,0.296591395361
35.0,50.0,50,-0.0251376102042
45.0,50.0,50,0.213738599598
55.0,50.0,50,0.230776142224
65.0,50.0,50,0.152380944122
35.0,50.0,100,0.08001640277
45.0,50.0,100,0.144949183166
55.0,50.0,100,0.190289954733
65.0,50.0,100,0.0724792836113
35.0,50.0,200,0.0747617063589
45.0,50.0,200,0.176312703003
55.0,50.0,200,0.147898760499
65.0,50.0,200,0.138907388198
35.0,25.0,10,0.458309603303
45.0,25.0,10,0.500030485462
55.0,25.0,10,0.342584427433
65.0,25.0,10,0.274217424513
35.0,25.0,50,0.273762247007
45.0,25.0,50,0.287970994608
55.0,25.0,50,0.266182074622
65.0,25.0,50,0.164560192296
35.0,25.0,100,0.219091267441
45.0,25.0,100,0.180743722084
55.0,25.0,100,0.158832197433
65.0,25.0,100,0.21683493046
35.0,25.0,200,0.199194443079
45.0,25.0,200,0.159507852309
55.0,25.0,200,0.243981873999
65.0,25.0,200,0.407278407728
35.0,25.0,10,0.220459160895
45.0,25.0,10,0.279615760404
55.0,25.0,10,0.289986705955
65.0,25.0,10,0.333817095771
35.0,25.0,50,0.225342635683
45.0,25.0,50,0.211525926203
55.0,25.0,50,0.189460431688
65.0,25.0,50,0.214636487379
35.0,25.0,100,0.197296058796
45.0,25.0,100,0.159883281706
55.0,25.0,100,0.217472351067
65.0,25.0,100,0.275965403962
35.0,25.0,200,0.157804901297
45.0,25.0,200,0.219126181488
55.0,25.0,200,0.220937400018
65.0,25.0,200,0.228633891695
35.0,50.0,10,0.433964637017
45.0,50.0,10,0.514612778851
