35.0,0.0,10,0.185968508593
45.0,0.0,10,0.0556347681583
55.0,0.0,10,0.160677430061
65.0,0.0,10,0.00284784386264
35.0,0.0,50,0.124679386233
45.0,0.0,50,0.182905628845
55.0,0.0,50,0.10206316526
65.0,0.0,50,-0.0614705937967
35.0,0.0,100,0.183110186179
45.0,0.0,100,0.0360593778595
55.0,0.0,100,0.0443607843141
65.0,0.0,100,0.094638344861
35.0,0.0,200,0.147973414908
45.0,0.0,200,0.324782114929
55.0,0.0,200,0.132427211364
65.0,0.0,200,-0.0477287971773
35.0,0.0,10,0.11951158487
45.0,0.0,10,0.0526881490892
55.0,0.0,10,0.14320472302
65.0,0.0,10,0.477468271634
35.0,0.0,50,0.130874563135
45.0,0.0,50,0.0736480667699
55.0,0.0,50,0.148050484147
65.0,0.0,50,0.140190556636
35.0,0.0,100,0.065165677177
45.0,0.0,100,0.101489678239
55.0,0.0,100,0.18747789469
65.0,0.0,100,-0.0745874466667
35.0,0.0,200,0.104410631363
45.0,0.0,200,0.250222541707
55.0,0.0,200,-0.00750292652831
65.0,0.0,200,0.395233323399
35.0,25.0,10,0.0949653543272
45.0,25.0,10,0.0169121085417
55.0,25.0,10,0.217554317582
65.0,25.0,10,-0.0484702422983
35.0,25.0,50,0.282102138282
45.0,25.0,50,0.0466136233038
55.0,25.0,50,0.0158599465065
65.0,25.0,50,-0.0189423820083
35.0,25.0,100,0.121356723968
45.0,25.0,100,0.118891892755
55.0,25.0,100,0.0072318828873
65.0,25.0,100,-0.0255045205926
35.0,25.0,200,0.220066560828
45.0,25.0,200,0.0503898732556
55.0,25.0,200,-0.0114682341601
65.0,25.0,200,-0.0232117291497
35.0,25.0,10,0.0598758679177
45.0,25.0,10,0.0574902262232
55.0,25.0,10,0.0573335235204
65.0,25.0,10,-0.0445499008477
35.0,25.0,50,0.113519809179
45.0,25.0,50,0.0405494872105
55.0,25.0,50,0.0817946823219
65.0,25.0,50,-0.0485455056399
35.0,25.0,100,0.122846572315
45.0,25.0,100,0.103080377078
55.0,25.0,100,0.0516537366846
65.0,25.0,100,-0.0717727092445
35.0,25.0,200,0.120915920897
45.0,25.0,200,0.0660682027331
55.0,25.0,200,0.0356080553924
65.0,25.0,200,-0.065066164689
35.0,0.0,10,0.165689111247
45.0,0.0,10,0.141257241789
55.0,0.0,10,-0.00430766978036
65.0,0.0,10,0.142453916693
35.0,0.0,50,0.103654195906
45.0,0.0,50,0.359856578165
55.0,0.0,50,0.0250435086672
35.0,0.0,100,0.0366112194848
45.0,0.0,100,0.165536258623
55.0,0.0,100,-0.0100483562034
65.0,0.0,100,-0.0671339256432
35.0,0.0,200,0.0626610997709
45.0,0.0,200,0.0309709663468
55.0,0.0,200,-0.00997701275083
65.0,0.0,200,-0.0752735729332
35.0,0.0,10,0.118101606475
45.0,0.0,10,0.219679808563
55.0,0.0,10,0.155959641607
65.0,0.0,10,-0.0254720879956
35.0,0.0,50,0.291282116985
45.0,0.0,50,0.163583488954
55.0,0.0,50,0.0904847983541
65.0,0.0,50,-0.192296792925
35.0,0.0,100,0.110125802487
45.0,0.0,100,0.0156635544061
55.0,0.0,100,-0.0104312635266
65.0,0.0,100,0.0633324014957
35.0,0.0,200,0.0547909231602
45.0,0.0,200,0.0281804965829
55.0,0.0,200,-0.00499997304919
65.0,0.0,200,-0.155153400281
35.0,25.0,10,0.28277533071
45.0,25.0,10,0.484498496618
55.0,25.0,10,0.56549553959
65.0,25.0,10,0.116923622229
35.0,25.0,50,0.000460074139301
45.0,25.0,50,0.331249480538
55.0,25.0,50,0.14009210048
65.0,25.0,50,-0.0823920283328
35.0,25.0,100,0.307259851363
45.0,25.0,100,0.126251289632
55.0,25.0,100,0.0619867716746
65.0,25.0,100,0.266544393767
35.0,25.0,200,0.430638274469
45.0,25.0,200,0.296047727799
55.0,25.0,200,0.05307755555
65.0,25.0,200,0.996751571146
35.0,25.0,10,0.0335520132496
45.0,25.0,10,0.23618245386
55.0,25.0,10,0.104672788625
65.0,25.0,10,0.741044677825
35.0,25.0,50,0.543013378599
45.0,25.0,50,0.103961272403
55.0,25.0,50,0.0982300761096
65.0,25.0,50,-0.0404496118398
35.0,25.0,100,0.0234332159095
45.0,25.0,100,0.0693455208364
55.0,25.0,100,0.0570956532001
65.0,25.0,100,-0.0290745875643
35.0,25.0,200,-0.0280561240917
45.0,25.0,200,0.0535455835756
55.0,25.0,200,0.0127843596664
65.0,25.0,200,-0.0629699522372
35.0,25.0,10,0.400462984308
45.0,25.0,10,0.0803066019154
55.0,25.0,10,0.233355704514
65.0,25.0,10,-0.007163975073
35.0,25.0,50,0.0131515974352
45.0,25.0,50,0.126538544664
55.0,25.0,50,0.151399616418
65.0,25.0,50,-0.0595153358913
35.0,25.0,100,0.376475583026
45.0,25.0,100,0.0817321304068
55.0,25.0,100,0.0663375007637
65.0,25.0,100,-0.0880340395811
35.0,25.0,200,0.162421154668
45.0,25.0,200,0.304098735956
55.0,25.0,200,0.0254393490955
65.0,25.0,200,0.569681123687
35.0,25.0,10,-0.0096362341146
45.0,25.0,10,0.202309124757
55.0,25.0,10,0.0833685015309
65.0,25.0,10,-0.0234801581888
35.0,25.0,50,-0.0240855166864
45.0,25.0,50,0.0961862341087
55.0,25.0,50,0.15271425272
65.0,25.0,50,-0.00852495629995
35.0,25.0,100,0.0304855500805
45.0,25.0,100,0.228023693905
55.0,25.0,100,0.15276726609
65.0,25.0,100,0.114466620456
35.0,25.0,200,0.0224947778775
45.0,25.0,200,0.0548052373893
55.0,25.0,200,0.133628225702
65.0,25.0,200,0.343062303705
35.0,50.0,10,0.869201505221
45.0,50.0,10,0.213860069079
55.0,50.0,10,0.39846850118
65.0,50.0,10,0.310848962524
35.0,50.0,50,-0.0518806872689
45.0,50.0,50,0.00947122338279
55.0,50.0,50,0.178497220015
65.0,50.0,50,0.322464640758
35.0,50.0,100,0.115591752665
45.0,50.0,100,0.179227930822
55.0,50.0,100,0.123664887436
65.0,50.0,100,0.219990567468
35.0,50.0,200,-0.0421768255018
45.0,50.0,200,0.113901771574
55.0,50.0,200,0.171355711868
65.0,50.0,200,-0.0525951832835
35.0,50.0,10,0.0777160543338
45.0,50.0,10,0.115596685379
55.0,50.0,10,0.0241961416609
65.0,50.0,10,0.304018110345
35.0,50.0,50,0.207047864681
45.0,50.0,50,-0.00304147740964
55.0,50.0,50,0.104070599459
65.0,50.0,50,-0.0586556315803
35.0,50.0,100,0.318828648262
45.0,50.0,100,0.087820032548
55.0,50.0,100,0.0605407691709
65.0,50.0,100,-0.000599710883969
35.0,50.0,200,0.361901731484
45.0,50.0,200,-0.00565047080312
55.0,50.0,200,0.0565070376794
65.0,50.0,200,0.320451457863
35.0,25.0,10,0.173151723048
45.0,25.0,10,0.22196715489
55.0,25.0,10,0.118287589358
65.0,25.0,10,-0.0159045640142
35.0,25.0,50,0.105266545803
45.0,25.0,50,0.233303221189
55.0,25.0,50,0.0968183499283
65.0,25.0,50,-0.0277216661594
35.0,25.0,100,0.167438562078
45.0,25.0,100,0.286093881354
55.0,25.0,100,0.151383134896
65.0,25.0,100,-0.0144380808063
35.0,25.0,200,0.0487341716931
45.0,25.0,200,0.090655004753
55.0,25.0,200,0.154068608189
65.0,25.0,200,-0.0331073745349
35.0,25.0,10,0.241784978223
45.0,25.0,10,0.0820269100687
55.0,25.0,10,0.33779694136
65.0,25.0,10,-0.0491140387748
35.0,25.0,50,0.384863583383
45.0,25.0,50,0.418957156481
55.0,25.0,50,0.25637388725
65.0,25.0,50,-0.0673992825968
35.0,25.0,100,0.127143399676
45.0,25.0,100,0.180352228763
55.0,25.0,100,0.140128233173
65.0,25.0,100,0.112674625155
35.0,25.0,200,0.479742560466
45.0,25.0,200,0.0518111741593
55.0,25.0,200,0.0675519470541
65.0,25.0,200,0.558914626643
35.0,50.0,10,-0.0148031642372
45.0,50.0,10,0.0315293270694
55.0,50.0,10,0.279789211043
65.0,50.0,10,0.210729369642
35.0,50.0,50,-0.00417024609427
45.0,50.0,50,0.14397601457
55.0,50.0,50,0.14081370471
65.0,50.0,50,-0.0438095244557
35.0,50.0,100,0.115068470566
45.0,50.0,100,0.161551357397
55.0,50.0,100,0.0623322208724
65.0,50.0,100,-0.0403717921834
35.0,50.0,200,0.00699099071855
45.0,50.0,200,0.0245573526709
55.0,50.0,200,0.030456092891
65.0,50.0,200,-0.0458828702532
35.0,50.0,10,-0.0299833511396
45.0,50.0,10,0.0841046475256
55.0,50.0,10,0.0601155399208
65.0,50.0,10,-0.0406245338981
35.0,50.0,50,0.243017328916
45.0,50.0,50,0.0450254227212
55.0,50.0,50,0.139683681427
65.0,50.0,50,-0.0551928443603
35.0,50.0,100,-0.00582727017728
45.0,50.0,100,0.0119428716832
55.0,50.0,100,-0.0118703601494
65.0,50.0,100,0.245304754964
35.0,50.0,200,0.0919860080431
45.0,50.0,200,-0.0144115309941
55.0,50.0,200,-0.0153457558758
65.0,50.0,200,-0.0567380178306
35.0,0.0,10,0.0450997742541
45.0,0.0,10,0.433178025571
55.0,0.0,10,0.202933028828
65.0,0.0,10,0.0641330596973
35.0,0.0,50,0.163107691917
45.0,0.0,50,0.10595619524
55.0,0.0,50,-0.00945852432495
35.0,0.0,100,0.00481310521289
45.0,0.0,100,0.207347814281
55.0,0.0,100,0.167848418041
65.0,0.0,100,-0.053939095559
35.0,0.0,200,0.228159111349
45.0,0.0,200,0.029646824933
55.0,0.0,200,-0.00293419469652
65.0,0.0,200,0.809444059216
35.0,0.0,10,0.143717864569
45.0,0.0,10,0.0748207684638
55.0,0.0,10,0.0265577338789
65.0,0.0,10,-0.0791545907472
35.0,0.0,50,0.244615875744
45.0,0.0,50,0.0657697482707
55.0,0.0,50,0.0645974214952
65.0,0.0,50,-0.0213941425075
35.0,0.0,100,0.0359933308672
45.0,0.0,100,0.467673724455
55.0,0.0,100,0.0426876591797
65.0,0.0,100,-0.194893806101
35.0,0.0,200,0.406320867768
45.0,0.0,200,0.0458780709655
55.0,0.0,200,0.0116442680305
65.0,0.0,200,-0.307459861825
35.0,25.0,10,0.151562828124
45.0,25.0,10,0.00413141771924
55.0,25.0,10,0.000524492803435
65.0,25.0,10,-0.147236549018
35.0,25.0,50,-0.0144373788572
45.0,25.0,50,0.112947391515
55.0,25.0,50,0.0120111294256
65.0,25.0,50,-0.0359855274194
35.0,25.0,100,0.637359746005
45.0,25.0,100,0.235209293751
55.0,25.0,100,-0.0129436136181
65.0,25.0,100,0.207209387691
35.0,25.0,200,-0.0331677105276
45.0,25.0,200,0.153156672406
55.0,25.0,200,-0.00443694693823
65.0,25.0,200,-0.137117207821
35.0,25.0,10,0.268369806489
45.0,25.0,10,0.022809315104
55.0,25.0,10,0.0792358457625
65.0,25.0,10,-0.0627361706087
35.0,25.0,50,-0.0126129676745
45.0,25.0,50,0.0816243594088
55.0,25.0,50,-0.0217378021456
65.0,25.0,50,-0.130009081159
35.0,25.0,100,0.000292434929309
45.0,25.0,100,0.108949671797
55.0,25.0,100,-0.0098135504028
65.0,25.0,100,0.100424925125
35.0,25.0,200,0.898487489416
45.0,25.0,200,0.0234423438703
55.0,25.0,200,0.0217906940848
65.0,25.0,200,0.890694469247
35.0,0.0,10,0.00907729924465
45.0,0.0,10,0.059176757881
55.0,0.0,10,0.13460498289
65.0,0.0,10,0.631841923734
35.0,0.0,50,-0.011052739199
45.0,0.0,50,0.11154069866
55.0,0.0,50,0.277758650473
65.0,0.0,50,0.333559465753
35.0,0.0,100,0.0589203553024
45.0,0.0,100,0.013864614494
55.0,0.0,100,-0.0156503983309
65.0,0.0,100,0.114063398105
35.0,0.0,200,0.12083215311
45.0,0.0,200,0.0312690856871
55.0,0.0,200,0.00211235311114
35.0,0.0,10,0.141434175856
45.0,0.0,10,0.10873287902
55.0,0.0,10,0.0047953529994
65.0,0.0,10,0.0650804822598
35.0,0.0,50,0.152387988238
45.0,0.0,50,0.125420079053
55.0,0.0,50,0.00403441826772
65.0,0.0,50,-0.150625053546
35.0,0.0,100,0.140297459843
45.0,0.0,100,0.0381518925242
55.0,0.0,100,0.00688179347723
65.0,0.0,100,-0.287539855595
35.0,0.0,200,0.0548301962044
45.0,0.0,200,0.11975383374
55.0,0.0,200,0.0276002169189
65.0,0.0,200,0.101722629661
35.0,25.0,10,0.77993385081
45.0,25.0,10,0.483102653139
55.0,25.0,10,0.11217396276
65.0,25.0,10,0.100834556482
35.0,25.0,50,0.377923004833
45.0,25.0,50,0.0818950066343
55.0,25.0,50,-0.00545766346476
65.0,25.0,50,-0.0454279616313
35.0,25.0,100,0.558391547505
45.0,25.0,100,0.450601271293
55.0,25.0,100,0.0306364670551
65.0,25.0,100,-0.0850939187577
35.0,25.0,200,0.0146294898612
45.0,25.0,200,0.41501567743
55.0,25.0,200,0.0252388252775
65.0,25.0,200,-0.0895301759293
35.0,25.0,10,0.345331454816
45.0,25.0,10,0.0124089741012
55.0,25.0,10,0.0553159997436
65.0,25.0,10,0.0108138546688
35.0,25.0,50,-0.035523380221
45.0,25.0,50,0.294651578704
55.0,25.0,50,0.00760345500462
65.0,25.0,50,-0.0337381602988
35.0,25.0,100,-0.0545496494282
45.0,25.0,100,0.0684275679795
55.0,25.0,100,0.00734092597366
65.0,25.0,100,-0.047140290229
35.0,25.0,200,0.0928972624128
45.0,25.0,200,0.219140697453
55.0,25.0,200,0.124261131163
65.0,25.0,200,-0.122573014596
35.0,25.0,10,-0.00408414056464
45.0,25.0,10,0.0349950774711
55.0,25.0,10,0.272556300627
65.0,25.0,10,-0.0375272358125
35.0,25.0,50,-0.0511592439255
45.0,25.0,50,0.0153449727909
55.0,25.0,50,-0.00599354039337
65.0,25.0,50,0.236670749839
35.0,25.0,100,-0.0248022631926
45.0,25.0,100,-0.00439198360387
55.0,25.0,100,0.055051723677
65.0,25.0,100,-0.0447544237133
35.0,25.0,200,-0.0173112596545
45.0,25.0,200,0.251281401536
55.0,25.0,200,0.16353157229
65.0,25.0,200,-0.083149235832
35.0,25.0,10,0.00565633023602
45.0,25.0,10,0.741207168413
55.0,25.0,10,0.118696409932
65.0,25.0,10,-0.0361965811476
35.0,25.0,50,0.362202351813
45.0,25.0,50,0.655062266373
55.0,25.0,50,0.400159472259
65.0,25.0,50,0.602962231409
35.0,25.0,100,0.459408310529
45.0,25.0,100,0.227616565777
55.0,25.0,100,0.450508536204
65.0,25.0,100,-0.151852032794
35.0,25.0,200,0.502974606954
45.0,25.0,200,0.380623222132
55.0,25.0,200,0.152660437951
65.0,25.0,200,0.225398529542
35.0,50.0,10,0.0672702834153
45.0,50.0,10,0.21193656582
55.0,50.0,10,0.232052285529
65.0,50.0,10,0.190013702995
35.0,50.0,50,-0.0391089490068
45.0,50.0,50,0.0681971704686
55.0,50.0,50,0.0293801444866
65.0,50.0,50,0.0665780095682
35.0,50.0,100,-0.032318517332
45.0,50.0,100,0.396003686451
55.0,50.0,100,0.0461760774153
65.0,50.0,100,0.0764301963282
35.0,50.0,200,0.237870722325
45.0,50.0,200,0.258130943756
55.0,50.0,200,0.147197629868
65.0,50.0,200,0.135509604963
35.0,50.0,10,0.531769448889
45.0,50.0,10,0.0335529817498
55.0,50.0,10,0.115016300023
65.0,50.0,10,0.0166483047725
35.0,50.0,50,-0.0789834863939
45.0,50.0,50,0.235639094066
55.0,50.0,50,-0.0054437063137
65.0,50.0,50,0.0482797752879
35.0,50.0,100,0.0239267204141
45.0,50.0,100,0.212421398246
55.0,50.0,100,0.0152096079966
65.0,50.0,100,-0.0172535787768
35.0,50.0,200,-0.0702394776499
45.0,50.0,200,0.123913639668
55.0,50.0,200,-0.000769903575416
65.0,50.0,200,0.0988057493865
35.0,25.0,10,0.0541949259795
45.0,25.0,10,0.0473348153446
55.0,25.0,10,0.235518020026
65.0,25.0,10,-0.0368616410186
35.0,25.0,50,-0.0272876233231
45.0,25.0,50,0.18570683456
55.0,25.0,50,0.0666270066927
65.0,25.0,50,0.0431166446883
35.0,25.0,100,0.361414784962
45.0,25.0,100,0.232390944206
55.0,25.0,100,0.289406442952
65.0,25.0,100,0.538498803234
35.0,25.0,200,0.166645543406
45.0,25.0,200,0.323114019412
55.0,25.0,200,0.216008152887
65.0,25.0,200,0.273828176318
35.0,25.0,10,-0.0154514234021
45.0,25.0,10,0.246599571624
55.0,25.0,10,0.0126369500479
65.0,25.0,10,-0.0643363861041
35.0,25.0,50,-0.024474178392
45.0,25.0,50,0.238444812351
55.0,25.0,50,0.212817720908
65.0,25.0,50,0.302267709326
35.0,25.0,100,0.0697335003359
45.0,25.0,100,0.114364890922
55.0,25.0,100,0.0695323048827
65.0,25.0,100,0.231096162284
35.0,25.0,200,-0.0581418766494
45.0,25.0,200,0.00696940291167
55.0,25.0,200,0.189219505107
65.0,25.0,200,-0.0512685714715
35.0,50.0,10,0.939277200463
45.0,50.0,10,0.316564633169
55.0,50.0,10,0.107636949294
65.0,50.0,10,0.555198511514
35.0,50.0,50,-0.0324842989961
45.0,50.0,50,0.197505314527
55.0,50.0,50,0.198613572387
65.0,50.0,50,0.452229822583
35.0,50.0,100,0.859527682241
45.0,50.0,100,0.28426858224
55.0,50.0,100,0.311491913034
65.0,50.0,100,0.42824883822
35.0,50.0,200,0.0681405577079
45.0,50.0,200,-0.00699024980144
55.0,50.0,200,0.186063816363
65.0,50.0,200,0.557408743796
35.0,50.0,10,0.00966288422777
45.0,50.0,10,0.00892805946803
55.0,50.0,10,0.393101422652
65.0,50.0,10,0.404024909387
35.0,50.0,50,0.0605021853764
45.0,50.0,50,0.16692789782
55.0,50.0,50,0.0969582893576
65.0,50.0,50,0.354394500488
35.0,50.0,100,-0.0127609367487
45.0,50.0,100,0.0497761329897
55.0,50.0,100,0.0793557509464
65.0,50.0,100,-0.036868479774
35.0,50.0,200,-0.0372083823954
45.0,50.0,200,0.125117557445
55.0,50.0,200,0.108989320235
65.0,50.0,200,0.327386470295
35.0,25.0,10,0.055405365071
45.0,25.0,10,0.226755843073
55.0,25.0,10,0.251947405495
